relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
12819,0,0,1,0,0,0,0,178.80,18.00,64.59,7.74,-0.37,10.82,101139,-18.54,25.80,10,4,0,0,0
12867,0,0,1,0,0,0,0,178.72,18.14,64.47,7.50,-0.23,10.71,101140,-18.37,25.80,7,4,0,0,0
12915,0,0,1,0,0,0,0,178.70,18.21,64.36,6.97,0.02,11.77,101140,-18.37,25.80,10,1,0,0,0
12963,0,0,1,0,0,0,0,178.67,18.27,64.30,7.19,-0.30,10.12,101139,-18.37,25.80,12,2,0,0,0
13011,0,0,1,0,0,0,0,178.71,18.35,64.16,7.80,-0.70,11.09,101136,-18.37,25.80,7,2,3,0,0
13059,0,0,1,0,0,0,0,178.63,18.44,64.08,8.05,-0.85,10.95,101134,-17.79,25.80,7,0,0,0,0
13107,0,0,1,0,0,0,0,178.55,18.50,64.05,7.79,-0.53,10.47,101142,-18.29,25.80,7,1,0,0,0
13155,0,0,1,0,0,0,0,178.52,18.50,64.03,7.65,-0.05,10.22,101137,-18.37,25.80,7,1,2,0,0
13219,0,0,1,0,0,0,0,178.49,18.53,63.97,7.94,-0.10,10.34,101140,-18.79,25.80,6,2,0,0,0
13267,0,0,1,0,0,0,0,178.48,18.53,63.89,7.65,-0.10,10.19,101143,-18.54,25.80,10,0,0,0,0
13315,0,0,1,0,0,0,0,178.43,18.54,63.83,7.57,-0.21,10.03,101140,-18.12,25.80,9,2,1,0,0
13363,0,0,1,0,0,0,0,178.38,18.53,63.78,7.70,-0.09,9.94,101142,-18.62,25.80,12,0,0,0,0
13411,0,0,1,0,0,0,0,178.34,18.53,63.72,7.63,-0.02,9.99,101142,-17.87,25.80,12,4,0,0,0
13459,0,0,1,0,0,0,0,178.29,18.51,63.68,7.45,0.02,9.89,101139,-18.37,25.80,7,1,1,0,0
13507,0,0,1,0,0,0,0,178.21,18.52,63.62,7.28,0.07,9.74,101148,-18.54,25.80,7,1,3,0,0
13555,0,0,1,0,0,0,0,178.09,18.54,63.61,7.19,0.02,9.78,101142,-18.12,25.80,11,2,0,0,0
13619,0,0,1,0,0,0,0,177.97,18.54,63.60,7.25,-0.05,9.83,101140,-18.37,25.90,16,2,1,0,0
13667,0,0,1,0,0,0,0,177.85,18.55,63.59,7.33,0.00,9.60,101145,-18.37,25.80,11,0,4,0,0
13715,0,0,1,0,0,0,0,177.70,18.57,63.60,7.47,0.25,9.62,101137,-18.62,25.80,9,4,1,0,0
13763,0,0,1,0,0,0,0,177.52,18.59,63.61,7.37,0.01,9.79,101142,-18.79,25.80,7,2,3,0,0
13811,0,0,1,0,0,0,0,177.35,18.60,63.63,7.39,0.28,9.33,101139,-18.54,25.90,12,0,0,0,0
13859,0,0,1,0,0,0,0,177.19,18.60,63.64,7.26,0.22,9.43,101146,-18.79,25.80,11,1,3,0,0
13907,0,0,1,0,0,0,0,177.03,18.61,63.65,7.28,0.28,9.24,101143,-18.29,25.80,12,1,0,0,0
13971,0,0,1,0,0,0,0,176.88,18.62,63.67,7.32,0.43,9.35,101139,-18.37,25.80,16,0,1,0,0
14019,0,0,1,0,0,0,0,176.77,18.61,63.68,7.27,0.56,9.15,101139,-18.29,25.80,11,1,1,0,0
14067,0,0,1,0,0,0,0,176.67,18.61,63.68,7.25,0.36,9.13,101140,-18.37,25.80,13,0,0,0,0
14115,0,0,1,0,0,0,0,176.55,18.62,63.69,7.18,0.51,9.06,101145,-18.29,25.80,13,2,0,0,0
14163,0,0,1,0,0,0,0,176.47,18.62,63.69,6.70,0.44,9.14,101140,-18.37,25.80,18,4,0,0,0
14211,0,0,1,0,0,0,0,176.42,18.63,63.69,6.65,0.36,8.96,101142,-18.29,25.80,15,2,0,0,0
14259,0,0,1,0,0,0,0,176.38,18.65,63.72,6.66,0.98,8.51,101139,-18.29,25.80,20,1,0,0,0
14307,0,0,1,0,0,0,0,176.39,18.68,63.72,5.99,0.99,8.46,101136,-18.29,25.90,18,0,0,0,0
14371,0,0,1,0,0,0,0,176.46,18.74,63.71,5.90,1.32,8.17,101145,-19.05,25.90,20,0,2,0,0
14419,0,0,1,0,0,0,0,176.60,18.80,63.65,5.75,0.98,7.82,101146,-18.62,25.80,16,0,0,0,0
14466,0,0,1,0,0,0,0,176.82,18.87,63.55,5.86,1.16,8.05,101142,-18.37,25.90,16,0,1,0,0
14514,0,0,1,0,0,0,0,177.11,18.95,63.43,6.01,1.07,8.19,101148,-18.54,25.80,14,0,1,0,0
14563,0,0,1,0,0,0,0,177.41,19.07,63.28,6.25,0.85,8.13,101142,-18.29,25.80,12,0,2,0,0
14611,0,0,1,0,0,0,0,177.77,19.19,63.08,6.58,0.68,8.50,101142,-18.29,25.80,11,0,4,0,0
14659,0,0,1,0,0,0,0,178.14,19.32,62.87,6.94,0.76,8.44,101140,-18.37,25.90,12,0,5,0,0
14706,0,0,1,0,0,0,0,178.51,19.45,62.66,7.28,0.59,8.79,101143,-18.62,25.80,12,0,1,0,0
14771,0,0,1,0,0,0,0,178.87,19.56,62.45,7.38,0.31,9.14,101140,-18.79,25.80,3,0,0,0,0
14818,0,0,1,0,0,0,0,179.15,19.67,62.26,7.33,0.56,9.25,101139,-18.29,25.90,0,2,1,0,0
14867,0,0,1,0,0,0,0,179.46,19.75,62.06,7.22,-0.17,9.54,101145,-18.54,25.80,3,1,0,0,0
14915,0,0,1,0,0,0,0,179.61,19.84,61.91,7.61,-0.01,9.60,101136,-18.54,25.80,8,1,1,0,0
14963,0,0,1,0,0,0,0,179.65,19.92,61.80,7.95,0.01,9.59,101140,-18.37,25.90,5,2,2,0,0
15011,0,0,1,0,0,0,0,179.66,19.97,61.68,7.97,-0.40,9.80,101148,-18.88,25.90,4,2,0,0,0
15059,0,0,1,0,0,0,0,179.52,19.98,61.64,7.82,-0.04,9.72,101145,-18.54,25.90,3,0,2,0,0
15106,0,0,1,0,0,0,0,179.27,19.97,61.63,7.89,-0.09,9.77,101146,-18.37,25.80,7,0,4,0,0
15171,0,0,1,0,0,0,0,178.92,19.93,61.68,7.94,-0.02,9.38,101140,-18.12,25.90,5,1,0,0,0
15218,0,0,1,0,0,0,0,178.55,19.85,61.75,7.52,0.00,9.21,101150,-19.12,25.90,14,0,0,0,0
15267,0,0,1,0,0,0,0,178.15,19.74,61.87,6.99,0.00,9.00,101150,-18.79,25.80,14,1,4,0,0
15315,0,0,1,0,0,0,0,177.68,19.63,62.05,6.63,0.63,8.90,101140,-18.29,25.80,16,0,1,0,0
15362,0,0,1,0,0,0,0,177.22,19.51,62.29,6.66,1.02,8.21,101140,-18.37,25.80,18,4,2,0,0
15411,0,0,1,0,0,0,0,176.83,19.38,62.53,6.40,1.63,7.38,101134,-18.37,25.90,20,4,0,0,0
15459,0,0,1,0,0,0,0,176.48,19.26,62.68,6.06,1.27,7.93,101140,-18.79,25.90,19,1,2,0,0
15523,0,0,1,0,0,0,0,176.23,19.13,62.82,5.71,1.08,7.85,101148,-18.79,25.90,15,1,4,0,0
15571,0,0,1,0,0,0,0,175.97,19.02,62.97,5.83,1.20,7.67,101134,-18.79,25.80,23,0,2,0,0
15618,0,0,1,0,0,0,0,175.75,18.96,63.07,6.13,1.39,7.66,101140,-18.29,25.80,24,2,0,0,0
15666,0,0,1,0,0,0,0,175.63,18.90,63.14,6.25,1.19,7.70,101139,-18.37,25.90,26,1,2,0,0
15714,0,0,1,0,0,0,0,175.52,18.87,63.16,6.24,1.27,7.87,101145,-18.62,25.90,22,2,3,0,0
15763,0,0,1,0,0,0,0,175.47,18.87,63.15,6.40,1.04,8.06,101142,-18.54,25.90,28,2,1,0,0
15810,0,0,1,0,0,0,0,175.44,18.88,63.14,6.49,0.69,8.19,101143,-18.62,25.90,26,2,3,0,0
15858,0,0,1,0,0,0,0,175.43,18.90,63.11,6.70,0.70,8.17,101148,-19.38,25.90,21,0,2,0,0
15922,0,0,1,0,0,0,0,175.44,18.93,63.07,6.91,0.83,8.37,101142,-18.29,25.90,20,0,4,0,0
15970,0,0,1,0,0,0,0,175.45,18.97,63.01,7.11,0.58,8.46,101136,-18.54,25.90,21,0,1,0,0
16018,0,0,1,0,0,0,0,175.50,18.99,62.93,7.29,0.63,8.31,101142,-18.54,25.90,12,4,1,0,0
16066,0,0,1,0,0,0,0,175.57,19.01,62.84,7.41,0.47,8.50,101145,-18.62,25.90,13,2,3,0,0
16114,0,0,1,0,0,0,0,175.65,19.01,62.79,7.34,0.93,8.35,101145,-19.12,25.80,18,0,3,0,0
16162,0,0,1,0,0,0,0,175.71,19.02,62.72,6.81,0.52,8.85,101140,-18.88,25.90,15,2,3,0,0
16210,0,0,1,0,0,0,0,175.75,19.05,62.62,6.80,-0.26,9.18,101148,-19.05,25.90,15,0,2,0,0
16258,0,0,1,0,0,0,0,175.70,19.09,62.56,7.19,0.26,8.86,101146,-18.62,25.80,18,2,1,0,0
16324,0,0,1,0,0,0,0,175.63,19.14,62.52,7.50,0.35,8.79,101140,-18.37,25.80,13,2,0,0,0
16370,0,0,1,0,0,0,0,175.53,19.18,62.51,7.46,0.33,8.65,101140,-18.54,25.80,15,0,2,0,0
16418,0,0,1,0,0,0,0,175.45,19.20,62.52,7.02,0.63,8.59,101142,-18.37,25.80,14,0,2,0,0
16466,0,0,1,0,0,0,0,175.37,19.20,62.55,6.79,0.49,8.55,101140,-18.04,25.80,16,0,0,0,0
16514,0,0,1,0,0,0,0,175.25,19.21,62.57,7.02,0.54,8.61,101139,-18.54,25.80,16,2,0,0,0
16562,0,0,1,0,0,0,0,175.15,19.23,62.59,7.14,0.63,8.61,101142,-18.54,25.90,15,2,2,0,0
16610,0,0,1,0,0,0,0,175.07,19.22,62.59,7.05,0.65,8.53,101146,-18.79,25.90,16,0,2,0,0
16674,0,0,1,0,0,0,0,175.00,19.20,62.61,6.89,0.47,8.63,101142,-18.79,25.90,19,0,4,0,0
16722,0,0,1,0,0,0,0,174.93,19.17,62.63,6.70,0.66,8.36,101140,-18.54,25.90,15,2,1,0,0
16770,0,0,1,0,0,0,0,174.84,19.15,62.66,6.82,0.75,8.45,101143,-18.29,25.90,18,1,0,0,0
16818,0,0,1,0,0,0,0,174.75,19.14,62.68,7.02,0.66,8.45,101143,-18.54,25.80,15,1,2,0,0
16866,0,0,1,0,0,0,0,174.67,19.12,62.69,7.02,0.77,8.20,101140,-18.62,25.80,19,4,0,0,0
16914,0,0,1,0,0,0,0,174.58,19.12,62.69,6.90,0.77,8.33,101142,-18.12,25.80,15,4,0,0,0
16962,0,0,1,0,0,0,0,174.50,19.12,62.69,6.89,0.79,8.39,101140,-18.29,25.90,15,2,1,0,0
17010,0,0,1,0,0,0,0,174.41,19.13,62.69,6.99,0.74,8.45,101145,-18.62,25.90,20,1,0,0,0
17074,0,0,1,0,0,0,0,174.34,19.13,62.68,6.80,0.59,8.53,101139,-18.29,25.80,18,4,1,0,0
17122,0,0,1,0,0,0,0,174.28,19.12,62.67,6.89,0.73,8.32,101136,-17.87,25.80,12,1,0,0,0
17172,0,0,1,0,0,0,0,174.21,19.12,62.67,6.83,0.69,8.37,101136,-18.29,25.90,18,2,0,0,0
17218,0,0,1,0,0,0,0,174.15,19.12,62.66,6.99,0.85,8.28,101140,-18.79,25.90,11,2,0,0,0
17266,0,0,1,0,0,0,0,174.13,19.11,62.63,6.98,0.71,8.42,101148,-18.79,25.90,11,2,3,0,0
17314,0,0,1,0,0,0,0,174.11,19.09,62.60,6.97,0.71,8.40,101146,-18.88,25.90,13,2,0,0,0
17362,0,0,1,0,0,0,0,174.10,19.06,62.57,6.83,0.64,8.50,101139,-18.54,25.90,13,2,4,0,0
17410,0,0,1,0,0,0,0,174.08,19.04,62.55,6.92,0.53,8.38,101145,-18.54,25.90,16,1,0,0,0
17474,0,0,1,0,0,0,0,174.04,19.04,62.54,7.02,0.74,8.35,101137,-18.29,25.90,13,1,1,0,0
17522,0,0,1,0,0,0,0,174.00,19.05,62.52,7.04,0.64,8.48,101142,-18.54,25.90,15,1,1,0,0
17570,0,0,1,0,0,0,0,173.93,19.06,62.52,7.06,0.55,8.42,101145,-18.88,25.90,16,1,0,0,0
17618,0,0,1,0,0,0,0,173.87,19.07,62.51,6.86,0.63,8.54,101139,-18.12,25.90,11,0,2,0,0
17666,0,0,1,0,0,0,0,173.80,19.09,62.51,6.97,0.67,8.57,101145,-18.79,25.90,16,0,0,0,0
17714,0,0,1,0,0,0,0,173.74,19.10,62.51,7.03,0.54,8.53,101140,-18.62,25.90,16,1,2,0,0
17762,0,0,1,0,0,0,0,173.64,19.14,62.50,7.00,0.58,8.41,101140,-18.12,25.90,16,0,2,0,0
17810,0,0,1,0,0,0,0,173.57,19.16,62.50,6.98,0.61,8.48,101142,-18.37,25.90,16,4,0,0,0
17874,0,0,1,0,0,0,0,173.51,19.15,62.51,6.94,0.67,8.47,101142,-18.04,25.90,16,2,0,0,0
17922,0,0,1,0,0,0,0,173.43,19.16,62.51,7.09,0.63,8.48,101142,-18.37,25.90,16,1,2,0,0
17970,0,0,1,0,0,0,0,173.38,19.14,62.52,6.94,0.71,8.39,101142,-18.88,25.90,11,2,2,0,0
18018,0,0,1,0,0,0,0,173.31,19.14,62.52,7.00,0.75,8.46,101148,-18.88,25.90,14,0,4,0,0
18066,0,0,1,0,0,0,0,173.25,19.15,62.52,6.94,0.67,8.39,101139,-18.88,25.90,11,2,0,0,0
18114,0,0,1,0,0,0,0,173.18,19.15,62.52,7.06,0.78,8.39,101146,-18.12,25.90,16,1,2,0,0
18162,0,0,1,0,0,0,0,173.13,19.15,62.52,6.88,0.71,8.43,101140,-19.38,25.90,16,2,3,0,0
18226,0,0,1,0,0,0,0,173.08,19.15,62.52,6.96,0.72,8.42,101143,-18.79,25.90,20,4,1,0,0
18274,0,0,1,0,0,0,0,173.03,19.14,62.52,6.82,0.72,8.46,101142,-18.62,25.90,18,2,0,0,0
18322,0,0,1,0,0,0,0,172.97,19.14,62.51,6.90,0.66,8.52,101142,-18.62,25.90,15,0,2,0,0
18370,0,0,1,0,0,0,0,172.91,19.14,62.51,6.91,0.57,8.40,101145,-18.54,25.90,20,0,2,0,0
18418,0,0,1,0,0,0,0,172.84,19.15,62.50,6.91,0.80,8.33,101142,-19.05,25.90,15,4,0,0,0
18466,0,0,1,0,0,0,0,172.76,19.17,62.49,7.03,0.72,8.37,101143,-19.21,25.90,15,1,4,0,0
18514,0,0,1,0,0,0,0,172.71,19.18,62.48,6.95,0.66,8.36,101146,-18.79,25.90,15,0,2,0,0
18562,0,0,1,0,0,0,0,172.67,19.17,62.47,6.95,0.74,8.31,101145,-18.54,25.90,17,0,0,0,0
18627,0,0,1,0,0,0,0,172.61,19.16,62.47,6.93,0.79,8.36,101142,-18.37,25.90,18,2,1,0,0
18674,0,0,1,0,0,0,0,172.54,19.19,62.44,6.97,0.69,8.35,101143,-18.79,25.90,15,4,0,0,0
18722,0,0,1,0,0,0,0,172.46,19.21,62.44,6.77,0.69,8.55,101139,-18.79,25.90,20,0,2,0,0
18770,0,0,1,0,0,0,0,172.40,19.22,62.42,6.92,0.65,8.45,101142,-18.29,25.90,12,4,0,0,0
18818,0,0,1,0,0,0,0,172.34,19.22,62.42,6.98,0.68,8.44,101145,-18.54,25.90,20,2,4,0,0
18866,0,0,1,0,0,0,0,172.30,19.20,62.41,6.91,0.79,8.47,101148,-18.54,25.90,15,2,5,0,0
18914,0,0,1,0,0,0,0,172.28,19.17,62.41,6.92,0.63,8.36,101142,-18.54,25.90,11,4,2,0,0
18962,0,0,1,0,0,0,0,172.25,19.13,62.40,7.01,0.86,8.20,101143,-18.04,25.90,12,2,3,0,0
19026,0,0,1,0,0,0,0,172.22,19.11,62.40,6.84,0.60,8.49,101145,-18.54,25.90,11,4,0,0,0
19074,0,0,1,0,0,0,0,172.18,19.09,62.40,6.99,0.55,8.43,101146,-19.05,25.90,12,2,2,0,0
19122,0,0,1,0,0,0,0,172.11,19.09,62.43,7.15,0.98,8.35,101132,-18.37,25.90,9,4,0,0,0
19170,0,0,1,0,0,0,0,172.07,19.07,62.45,7.02,0.73,8.36,101137,-18.54,25.90,14,1,2,0,0
19218,0,0,1,0,0,0,0,172.02,19.05,62.47,6.87,0.81,8.24,101139,-18.54,25.90,10,0,0,0,0
19266,0,0,1,0,0,0,0,171.99,19.01,62.51,6.92,0.87,8.26,101139,-18.12,25.90,9,0,2,0,0
19314,0,0,1,0,0,0,0,171.94,19.00,62.53,7.03,0.26,8.59,101136,-18.12,25.90,6,0,4,0,0
19362,0,0,1,0,0,0,0,171.89,18.97,62.56,7.20,0.35,8.54,101136,-18.29,25.90,0,0,3,0,0
19426,0,0,1,0,0,0,0,171.82,18.95,62.66,7.25,0.52,7.98,101149,-18.88,25.90,0,0,1,0,0
19474,0,0,1,0,0,0,0,171.70,18.95,62.78,7.20,-0.27,8.53,101145,-18.12,25.90,1,0,1,0,0
19522,0,0,1,0,0,0,0,171.57,18.94,62.90,7.63,-0.75,8.90,101140,-18.79,25.90,0,0,0,0,0
19570,0,0,1,0,0,0,0,171.51,18.81,63.10,7.33,0.49,8.29,101143,-18.88,25.90,0,0,0,0,0
19618,0,0,1,0,0,0,0,171.53,18.66,63.24,7.87,0.61,8.20,101148,-18.79,25.90,0,0,2,0,0
19667,0,0,1,0,0,0,0,171.73,18.41,63.40,7.98,-0.18,7.78,101143,-18.79,25.90,39,2,0,0,0
19714,0,0,1,0,0,0,0,171.90,18.11,63.73,7.26,0.40,8.70,101146,-18.79,25.90,201,0,4,0,0
19778,0,0,1,0,0,0,0,172.41,17.65,63.94,7.52,0.43,8.93,101132,-18.29,25.90,405,0,0,0,0
19826,0,0,1,0,0,0,0,172.89,17.19,64.23,6.91,-0.29,8.19,101154,-19.38,25.90,495,0,3,0,0
19874,0,0,1,0,0,0,0,172.87,17.03,64.64,6.35,-0.75,7.67,101139,-18.54,25.90,531,0,0,1,0
19922,0,0,1,0,0,0,0,172.27,17.23,65.16,3.92,-2.72,7.66,101143,-18.88,25.90,510,0,0,1,0
19970,0,0,1,0,0,0,0,170.86,17.95,65.68,5.31,-5.45,6.22,101143,-18.37,25.90,516,0,0,1,0
20018,0,0,1,0,0,0,0,169.05,18.54,66.51,4.51,5.93,14.74,101133,-17.79,25.90,525,0,0,1,0
20066,0,0,1,0,0,0,0,169.10,18.47,66.56,5.69,13.61,8.40,101143,-18.62,25.90,532,0,0,1,0
20114,0,0,1,0,0,0,0,169.24,18.55,66.20,5.17,2.25,8.83,101149,-18.79,25.90,522,0,0,1,0
20178,0,0,1,0,0,0,0,169.05,18.74,66.10,4.16,0.80,7.83,101149,-18.62,25.90,494,0,0,1,0
20226,0,0,1,0,0,0,0,168.74,19.19,65.61,6.11,0.45,6.93,101146,-18.54,25.90,489,0,0,1,0
20279,0,0,1,0,0,0,0,168.36,19.75,64.90,4.54,1.92,5.73,101140,-18.88,25.90,459,0,0,1,0
20321,0,0,1,0,0,0,0,167.83,20.44,64.18,7.85,1.23,9.29,101148,-18.88,25.90,461,0,0,1,0
20370,0,0,1,0,0,0,0,167.72,20.87,63.53,10.47,-4.42,10.16,101146,-18.88,25.90,476,0,0,1,0
20417,0,0,1,0,0,0,0,167.50,21.14,63.22,8.54,-1.40,9.74,101145,-18.54,25.90,491,0,0,1,0
20466,0,0,1,0,0,0,0,167.59,21.20,63.07,7.25,0.00,8.49,101140,-18.29,25.90,502,0,0,1,0
20513,0,0,1,0,0,0,0,167.54,21.26,63.00,6.54,-1.18,9.02,101140,-18.62,25.90,506,0,0,1,0
20578,0,0,1,0,0,0,0,167.46,21.32,62.90,8.12,-1.27,9.22,101143,-18.54,25.90,506,0,0,1,0
20625,0,0,1,0,0,0,0,167.40,21.26,62.94,8.08,-1.27,8.96,101149,-18.88,25.90,505,0,0,1,0
20673,0,0,1,0,0,0,0,167.40,21.13,63.01,8.23,-0.89,9.00,101145,-18.54,25.90,495,0,0,1,0
20721,0,0,1,0,0,0,0,167.39,20.94,63.16,7.94,-0.81,8.78,101142,-18.37,25.90,489,1,0,1,0
20770,0,0,1,0,0,0,0,167.35,20.72,63.38,7.34,-0.68,8.71,101142,-18.88,25.90,480,0,0,1,0
20817,0,0,1,0,0,0,0,167.27,20.53,63.60,7.37,0.01,8.88,101139,-18.12,25.90,473,0,0,1,0
20866,0,0,1,0,0,0,0,167.17,20.33,63.87,6.06,0.17,8.24,101155,-18.62,25.90,484,0,0,1,0
20930,0,0,1,0,0,0,0,166.95,20.21,64.09,5.68,1.64,7.19,101148,-19.12,25.90,472,0,0,1,0
20978,0,0,1,0,0,0,0,166.69,20.16,64.24,5.93,0.80,6.88,101154,-18.62,25.90,476,0,0,1,0
21027,0,0,1,0,0,0,0,166.49,20.10,64.36,6.92,0.25,7.52,101143,-18.37,25.90,507,0,0,1,0
21073,0,0,1,0,0,0,0,166.39,20.04,64.37,6.70,0.65,7.89,101139,-18.62,25.90,523,0,0,1,0
21121,0,0,1,0,0,0,0,166.21,20.05,64.38,5.97,1.22,7.41,101142,-18.29,25.90,530,0,0,1,0
21170,0,0,1,0,0,0,0,165.94,20.14,64.35,5.41,0.63,6.76,101139,-18.54,25.90,530,0,0,1,0
21218,0,0,1,0,0,0,0,165.77,20.21,64.27,7.01,-0.42,7.96,101146,-18.37,25.90,512,1,0,1,0
21265,0,0,1,0,0,0,0,165.69,20.23,64.19,7.61,-0.72,8.76,101140,-18.29,25.90,520,0,0,1,0
21329,0,0,1,0,0,0,0,165.59,20.23,64.21,7.44,0.34,7.59,101143,-18.79,25.90,518,0,0,1,0
21378,0,0,1,0,0,0,0,165.52,20.20,64.25,6.42,-0.09,7.95,101145,-18.88,25.90,536,0,0,1,0
21425,0,0,1,0,0,0,0,165.47,20.16,64.28,6.12,0.02,8.33,101148,-19.12,25.90,545,1,0,1,0
21473,0,0,1,0,0,0,0,165.39,20.19,64.25,7.19,0.15,7.58,101140,-18.62,25.90,542,0,0,1,0
21521,0,0,1,0,0,0,0,165.34,20.20,64.22,7.13,-0.84,8.24,101149,-18.79,25.90,535,0,0,1,0
21571,0,0,1,0,0,0,0,165.26,20.24,64.20,6.50,-1.28,9.14,101143,-18.88,25.90,526,0,0,1,0
21617,0,0,1,0,0,0,0,165.05,20.33,64.34,4.96,-1.52,9.24,101139,-18.79,25.90,498,0,0,1,0
21666,0,0,1,0,0,0,0,164.77,20.50,64.51,6.20,-4.09,9.66,101148,-18.88,25.90,485,0,0,1,0
21729,0,0,1,0,0,0,0,164.19,20.74,64.81,7.94,-4.23,9.19,101146,-18.62,25.90,468,0,0,1,0
21777,0,0,1,0,0,0,0,163.72,21.04,64.74,7.72,0.97,6.60,101145,-18.79,25.90,451,0,0,1,0
21825,0,0,1,0,0,0,0,163.50,21.37,64.53,8.54,6.11,5.48,101139,-18.37,25.90,462,0,0,1,0
21873,0,0,1,0,0,0,0,163.75,21.33,64.59,8.54,1.32,5.74,101156,-18.37,25.90,456,0,0,1,0
21921,0,0,1,0,0,0,0,163.18,21.79,64.32,8.73,-1.86,9.40,101145,-18.29,25.90,484,0,5,0,0
21969,0,0,1,0,0,0,0,162.54,22.20,64.14,6.58,0.88,10.89,101148,-19.29,25.90,493,0,6,1,0
22017,0,0,1,0,0,0,0,162.21,22.26,64.14,6.34,-6.95,9.72,101143,-18.12,25.90,492,0,1,1,0
22081,0,0,1,0,0,0,0,161.58,22.40,64.13,6.47,-8.27,8.02,101135,-17.54,25.90,458,0,0,1,0
22129,0,0,1,0,0,0,0,160.62,22.68,63.99,8.27,0.68,7.57,101137,-18.12,25.90,418,0,4,1,0
22177,0,0,1,0,0,0,0,159.95,22.92,63.33,11.03,9.44,8.45,101137,-18.54,25.90,443,0,12,1,0
22225,0,0,1,0,0,0,0,159.46,23.14,62.83,9.26,3.32,5.57,101142,-19.12,25.90,468,0,6,1,0
22273,0,0,1,0,0,0,0,159.43,23.31,62.11,7.07,-4.23,10.56,101137,-18.04,25.90,493,0,6,1,0
22323,0,0,1,0,0,0,0,159.05,23.38,62.16,6.43,-3.39,10.78,101139,-18.37,25.90,497,0,9,1,0
22369,0,0,1,0,0,0,0,158.45,23.37,62.14,7.16,1.70,6.97,101135,-18.29,25.90,508,0,13,1,0
22417,0,0,1,0,0,0,0,158.30,23.21,62.09,5.07,0.01,4.09,101135,-17.96,25.90,506,0,4,1,0
22481,0,0,1,0,0,0,0,157.98,23.29,61.96,7.19,-0.16,6.26,101136,-18.37,25.90,515,0,5,1,0
22529,0,0,1,0,0,0,0,157.79,23.40,61.93,8.96,-0.98,8.36,101146,-18.62,25.90,520,0,3,1,0
22577,0,0,1,0,0,0,0,157.69,23.40,61.96,7.73,-2.16,9.18,101142,-19.12,25.90,502,1,7,1,0
22625,0,0,1,0,0,0,0,157.64,23.28,62.04,6.00,-3.17,9.12,101143,-18.54,25.90,506,0,6,1,0
22673,0,0,1,0,0,0,0,157.54,23.21,62.15,5.81,-1.57,8.55,101149,-18.04,25.90,531,0,6,1,0
22721,0,0,1,0,0,0,0,157.31,23.34,61.98,6.13,2.62,5.01,101145,-18.54,25.90,528,0,58,1,0
22769,0,0,1,0,0,0,0,157.22,23.46,61.87,7.01,2.66,5.84,101140,-18.37,25.90,518,0,57,1,0
22817,0,0,1,0,0,0,0,156.99,23.72,61.63,8.96,-1.01,8.51,101149,-18.79,25.90,525,0,68,1,0
22881,0,0,1,0,0,0,0,156.95,23.81,61.48,8.62,-0.66,8.09,101148,-18.79,25.90,503,0,58,1,0
22929,0,0,1,0,0,0,0,157.05,23.79,61.32,6.72,-1.98,8.14,101142,-18.79,25.90,513,2,38,1,0
22977,0,0,1,0,0,0,0,156.95,23.96,61.08,6.07,-2.72,8.69,101149,-18.79,25.90,539,0,39,1,0
23025,0,0,1,0,0,0,0,156.46,24.47,60.67,5.86,-1.18,7.64,101151,-18.62,25.90,544,0,41,1,0
23075,0,0,1,0,0,0,0,155.58,25.29,60.11,6.92,-2.54,7.73,101143,-18.29,25.90,541,0,43,1,0
23121,0,0,1,0,0,0,0,154.53,26.27,59.62,7.93,-2.79,8.02,101139,-18.04,25.90,543,0,47,1,0
23169,0,0,1,0,0,0,0,153.23,27.44,59.22,7.56,-4.70,9.42,101139,-18.21,25.90,543,3,48,1,0
23217,0,0,1,0,0,0,0,152.22,28.32,59.34,6.08,-1.38,8.53,101143,-18.04,25.90,541,0,43,1,0
23281,0,0,1,0,0,0,0,151.66,28.77,59.77,6.14,1.25,8.43,101143,-18.88,25.90,543,1,43,1,0
23329,0,0,1,0,0,0,0,151.42,28.90,60.26,6.56,0.77,9.22,101146,-18.62,25.90,545,2,29,1,0
23377,0,0,1,0,0,0,0,151.25,29.05,60.36,7.90,-0.09,9.11,101146,-19.29,25.90,541,0,31,1,0
23425,0,0,1,0,0,0,0,151.12,29.26,60.06,8.54,-0.08,8.32,101138,-18.62,25.90,550,0,34,1,0
23473,0,0,1,0,0,0,0,151.00,29.51,59.54,7.66,-1.21,7.44,101140,-18.29,25.90,552,0,36,1,0
23521,0,0,1,0,0,0,0,151.10,29.62,58.96,6.21,-0.59,6.55,101139,-17.79,25.90,549,0,29,1,0
23569,0,0,1,0,0,0,0,151.55,29.56,58.17,5.97,1.54,5.15,101140,-18.21,25.90,552,0,33,1,0
23635,0,0,1,0,0,0,0,152.15,29.53,57.21,6.97,1.52,4.92,101136,-18.29,25.90,531,2,64,1,0
23681,0,0,1,0,0,0,0,153.05,29.31,56.39,11.02,1.64,5.39,101136,-18.04,25.90,499,0,46,1,0
23729,0,0,1,0,0,0,0,154.20,28.82,55.78,8.91,3.37,5.52,101143,-18.54,25.90,495,0,44,1,0
