relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,flic annotations,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
67120,0,0,0,0,0,0,0,3,140.15,12.88,48.08,8.81,1.85,13.74,100738,15.73,23.70,58,0,0,1,0
67168,0,0,0,0,0,0,0,3,140.12,12.87,48.08,8.64,1.86,13.54,100730,15.22,23.70,56,0,0,1,0
67218,0,0,0,0,0,0,0,3,140.08,12.84,48.09,8.58,1.75,13.65,100733,16.15,23.70,59,0,0,1,0
67270,0,0,0,0,0,0,0,3,140.13,12.84,48.23,8.27,1.82,13.34,100736,15.64,23.70,57,0,0,1,0
67312,0,0,0,0,0,0,0,3,140.19,12.87,48.36,9.07,2.00,14.59,100730,15.64,23.70,56,0,0,1,0
67363,0,0,0,0,0,0,0,3,140.23,12.84,48.48,8.19,2.07,13.28,100730,15.14,23.70,55,0,0,1,0
67427,0,0,0,0,0,0,0,3,140.18,12.85,48.49,8.37,2.22,12.88,100726,15.14,23.70,51,0,0,1,0
67474,0,0,0,0,0,0,0,3,140.11,12.83,48.48,8.46,2.34,12.91,100741,15.48,23.70,53,0,0,1,0
67519,0,0,0,0,0,0,0,3,140.07,12.82,48.47,8.62,1.93,13.34,100725,15.90,23.70,50,0,0,1,0
67570,0,0,0,0,0,0,0,3,140.04,12.80,48.52,8.42,1.74,13.51,100727,16.48,23.70,48,0,0,1,0
67618,0,0,0,0,0,0,0,3,139.99,12.76,48.54,8.76,1.71,13.44,100727,16.23,23.70,48,0,0,1,0
67666,0,0,0,0,0,0,0,3,139.92,12.70,48.47,9.23,1.15,13.83,100732,15.73,23.70,42,0,0,1,0
67715,0,0,0,0,0,0,0,3,139.97,12.57,48.54,8.98,0.93,13.47,100733,15.90,23.70,47,0,0,1,0
67759,0,0,0,0,0,0,0,3,140.15,12.35,48.76,8.54,1.69,13.64,100727,15.90,23.70,42,0,0,1,0
67828,0,0,0,0,0,0,0,3,140.37,12.16,49.05,8.48,2.22,13.57,100739,15.22,23.70,40,0,0,1,0
67874,0,0,0,0,0,0,0,3,140.56,12.00,49.33,8.38,2.44,13.51,100741,15.64,23.70,41,0,0,1,0
67922,0,0,0,0,0,0,0,3,140.70,11.89,49.58,8.03,2.83,13.57,100732,16.15,23.70,35,0,0,1,0
67970,0,0,0,0,0,0,0,3,140.89,11.78,49.90,8.60,2.14,12.42,100722,15.98,23.70,31,0,0,1,0
68017,0,0,0,0,0,0,0,3,141.08,11.62,50.13,9.07,3.00,12.34,100733,15.22,23.70,30,0,0,1,0
68063,0,0,0,0,0,0,0,3,141.08,11.58,50.19,8.73,2.61,13.09,100738,15.22,23.70,35,0,0,1,0
68113,0,0,0,0,0,0,0,3,141.02,11.54,50.17,8.40,1.80,13.96,100730,14.97,23.70,37,0,0,1,0
68164,0,0,0,0,0,0,0,3,140.94,11.53,50.11,8.23,1.61,13.95,100736,15.22,23.70,34,0,0,1,0
68226,0,0,0,0,0,0,0,3,140.95,11.51,50.21,8.59,1.88,13.51,100736,15.14,23.70,33,0,0,1,0
68274,0,0,0,0,0,0,0,3,140.96,11.49,50.31,8.61,2.14,13.06,100735,15.39,23.70,33,0,0,1,0
68322,0,0,0,0,0,0,0,3,140.93,11.48,50.40,8.92,2.39,13.25,100733,14.97,23.70,34,0,0,1,0
68371,0,0,0,0,0,0,0,3,141.01,11.45,50.66,8.11,3.16,12.28,100742,14.89,23.70,37,0,0,1,0
68418,0,0,0,0,0,0,0,3,140.94,11.53,50.65,8.49,2.57,12.57,100738,15.22,23.70,36,0,0,1,0
68466,0,0,0,0,0,0,0,3,140.88,11.52,50.62,8.39,1.80,13.41,100736,15.48,23.70,35,0,0,1,0
68514,0,0,0,0,0,0,0,3,140.85,11.49,50.60,8.74,1.77,13.66,100742,15.73,23.70,37,0,0,1,0
68560,0,0,0,0,0,0,0,3,140.83,11.45,50.60,8.65,1.90,13.06,100739,15.73,23.70,39,0,0,1,0
68624,0,0,0,0,0,0,0,3,140.82,11.39,50.62,8.45,2.01,13.11,100732,15.73,23.70,38,0,0,1,0
68671,0,0,0,0,0,0,0,3,140.88,11.31,50.69,8.32,2.16,12.98,100735,15.98,23.70,37,0,0,1,0
68719,0,0,0,0,0,0,0,3,140.94,11.21,50.76,8.51,2.35,13.11,100727,15.90,23.70,39,0,0,1,0
68767,0,0,0,0,0,0,0,3,140.99,11.14,50.85,8.38,2.50,12.93,100729,15.39,23.70,36,0,0,1,0
68816,0,0,0,0,0,0,0,3,141.02,11.09,50.89,8.37,2.50,13.08,100729,15.64,23.70,35,0,0,1,0
68866,0,0,0,0,0,0,0,3,141.05,11.03,51.00,8.29,2.60,12.98,100736,15.48,23.70,34,0,0,1,0
68914,0,0,0,0,0,0,0,3,141.03,11.02,51.03,8.47,2.69,12.65,100732,15.98,23.70,39,0,0,1,0
68978,0,0,0,0,0,0,0,3,141.01,11.01,51.05,8.30,2.54,12.99,100729,15.48,23.70,41,0,0,1,0
69026,0,0,0,0,0,0,0,3,140.95,11.02,51.03,8.46,2.31,12.91,100739,15.73,23.70,43,0,0,1,0
69074,0,0,0,0,0,0,0,3,140.90,11.02,51.07,8.39,2.60,12.88,100742,15.39,23.70,44,0,0,1,0
69122,0,0,0,0,0,0,0,3,140.84,11.04,51.07,8.16,2.35,12.96,100739,15.39,23.70,41,0,0,1,0
69172,0,0,0,0,0,0,0,3,140.81,11.03,51.08,8.18,2.29,13.23,100735,15.98,23.70,43,0,0,1,0
69216,0,0,0,0,0,0,0,3,140.75,11.02,51.09,8.19,2.38,12.99,100727,15.64,23.70,40,0,0,1,0
69266,0,0,0,0,0,0,0,3,140.67,11.03,51.07,8.20,2.03,12.70,100736,15.14,23.70,40,0,0,1,0
69312,0,0,0,0,0,0,0,3,140.63,11.02,51.12,8.20,2.28,13.08,100738,15.22,23.70,33,0,0,1,0
69376,0,0,0,0,0,0,0,3,140.61,11.02,51.23,8.33,1.76,12.94,100742,14.64,23.70,35,0,0,1,0
69426,0,0,0,0,0,0,0,3,140.60,10.98,51.39,8.37,1.75,12.71,100736,15.39,23.70,33,0,0,1,0
69474,0,0,0,0,0,0,0,3,140.63,10.90,51.58,8.23,1.95,12.78,100735,15.39,23.70,32,0,0,1,0
69522,0,0,0,0,0,0,0,3,140.59,10.88,51.75,8.34,1.36,13.53,100729,15.14,23.70,28,1,0,0,0
69573,0,0,0,0,0,0,0,3,140.61,10.80,52.07,9.48,1.53,13.50,100741,15.64,23.70,21,0,0,1,0
69619,0,0,0,0,0,0,0,3,140.76,10.62,52.56,9.40,2.05,11.79,100733,15.64,23.70,20,0,0,1,0
69666,0,0,0,0,0,0,0,3,141.07,10.32,52.99,8.61,3.46,12.01,100735,15.73,23.70,21,0,0,1,0
69714,0,0,0,0,0,0,0,3,141.41,10.00,53.23,6.82,4.52,12.35,100732,15.73,23.70,18,0,0,1,0
69778,0,0,0,0,0,0,0,3,141.47,10.01,53.31,8.13,2.84,13.96,100730,15.64,23.70,16,0,0,1,0
69823,0,0,0,0,0,0,0,3,141.43,9.98,53.37,8.14,2.05,12.65,100730,15.90,23.70,19,0,0,1,0
69871,0,0,0,0,0,0,0,3,141.45,9.97,53.44,8.12,2.91,13.41,100733,15.73,23.70,16,0,0,1,0
69920,0,0,0,0,0,0,0,3,141.45,10.02,53.53,8.61,1.77,12.88,100736,15.98,23.70,16,0,0,1,0
69971,0,0,0,0,0,0,0,3,141.41,9.97,53.57,8.74,1.87,12.92,100723,16.06,23.70,14,0,0,1,0
70015,0,0,0,0,0,0,0,3,141.47,9.86,53.63,8.09,2.55,12.31,100728,16.06,23.70,16,0,0,1,0
70063,0,0,0,0,0,0,0,3,141.39,9.80,53.48,8.98,1.76,12.75,100730,15.73,23.70,15,0,0,1,0
70130,0,0,0,0,0,0,0,3,141.46,9.64,53.37,8.88,2.11,13.05,100739,14.72,23.70,14,0,0,1,0
70176,0,0,0,0,0,0,0,3,141.47,9.50,53.19,8.28,2.63,12.31,100733,15.90,23.70,15,0,0,0,0
70226,0,0,0,0,0,0,0,3,141.51,9.38,53.10,7.60,3.50,12.06,100730,15.64,23.70,15,0,1,0,0
70274,0,0,0,0,0,0,0,3,141.59,9.29,53.10,7.63,3.61,11.85,100738,16.06,23.70,20,0,0,0,0
70322,0,0,0,0,0,0,0,3,141.58,9.17,53.04,8.63,2.19,12.02,100729,15.64,23.70,20,0,0,0,0
70367,0,0,0,0,0,0,0,3,141.69,8.94,53.22,8.97,2.31,12.70,100729,16.48,23.70,16,0,0,1,0
70418,0,0,0,0,0,0,0,3,141.80,8.69,53.34,8.70,1.98,12.98,100732,15.90,23.70,16,0,0,1,0
70466,0,0,0,0,0,0,0,3,141.90,8.42,53.40,9.64,0.58,13.51,100732,15.73,23.70,13,0,0,0,0
70531,0,0,0,0,0,0,0,3,142.24,7.97,53.59,10.17,0.21,13.87,100729,16.23,23.70,17,0,0,1,0
70581,0,0,0,0,0,0,0,3,143.01,7.19,54.36,7.91,2.14,13.04,100732,15.90,23.70,14,0,0,1,0
70626,0,0,0,0,0,0,0,3,143.75,6.56,55.18,5.86,5.84,11.86,100730,15.48,23.70,20,2,0,0,0
70674,0,0,0,0,0,0,0,3,143.99,6.41,55.47,5.06,6.73,12.23,100730,15.90,23.70,13,0,0,0,0
70722,0,0,0,0,0,0,0,3,143.77,6.67,55.19,5.32,3.94,12.50,100733,16.23,23.70,16,0,0,0,0
70767,0,0,0,0,0,0,0,3,143.56,6.95,55.01,6.84,2.81,13.39,100735,15.48,23.70,13,0,0,1,0
70818,0,0,0,0,0,0,0,3,143.33,7.19,54.82,9.81,1.36,13.86,100732,16.06,23.70,13,0,0,1,0
70866,0,0,0,0,0,0,0,3,143.33,7.37,54.92,9.89,1.24,12.41,100735,15.22,23.70,15,0,0,1,0
70927,0,0,0,0,0,0,0,3,143.23,7.40,54.92,8.43,2.04,13.13,100730,15.73,23.70,14,0,0,1,0
70982,0,0,0,0,0,0,0,3,143.10,7.43,54.90,7.34,2.46,12.45,100728,16.23,23.70,12,0,0,1,0
71026,0,0,0,0,0,0,0,3,143.13,7.35,54.99,7.16,3.11,12.77,100730,15.39,23.70,15,0,0,1,0
71074,0,0,0,0,0,0,0,3,143.26,7.28,55.19,6.84,3.42,12.10,100730,16.31,23.70,14,0,0,1,0
71120,0,0,0,0,0,0,0,3,143.16,7.35,55.12,8.07,3.06,12.13,100728,16.23,23.70,14,0,0,1,0
71170,0,0,0,0,0,0,0,3,143.14,7.37,55.16,8.14,2.85,12.61,100725,15.98,23.70,17,0,0,1,0
71218,0,0,0,0,0,0,0,3,143.06,7.35,55.10,8.26,2.30,12.80,100738,15.39,23.70,16,0,0,1,0
71266,0,0,0,0,0,0,0,3,143.02,7.29,55.09,7.95,2.46,12.93,100739,15.73,23.70,14,0,0,1,0
71330,0,0,0,0,0,0,0,3,143.05,7.19,55.17,7.42,3.00,12.27,100741,15.14,23.70,14,0,0,1,0
71379,0,0,0,0,0,0,0,3,143.04,7.15,55.20,7.33,3.17,12.22,100738,15.14,23.70,13,0,0,1,0
71427,0,0,0,0,0,0,0,3,142.98,7.13,55.20,7.20,3.33,12.25,100729,15.22,23.70,9,0,0,1,0
71474,0,0,0,0,0,0,0,3,142.94,7.14,55.19,7.39,3.13,12.37,100735,15.22,23.70,10,0,0,1,0
71519,0,0,0,0,0,0,0,3,142.84,7.18,55.13,7.65,2.89,12.59,100735,15.73,23.70,11,0,0,1,0
71571,0,0,0,0,0,0,0,3,142.73,7.27,55.06,7.76,2.99,12.30,100728,15.90,23.70,9,0,0,1,0
71618,0,0,0,0,0,0,0,3,142.56,7.33,54.98,7.58,2.93,12.41,100736,16.06,23.70,13,0,0,1,0
71682,0,0,0,0,0,0,0,3,142.41,7.36,54.86,7.52,2.04,13.49,100725,16.06,23.70,14,0,0,1,0
71727,0,0,0,0,0,0,0,3,142.41,7.37,54.99,7.41,2.54,13.24,100728,15.64,23.70,13,0,0,1,0
71778,0,0,0,0,0,0,0,3,142.40,7.43,55.14,7.40,2.36,12.01,100725,15.98,23.70,14,0,0,1,0
71823,0,0,0,0,0,0,0,3,142.83,7.32,55.83,6.66,3.82,12.08,100735,15.98,23.70,17,0,0,1,0
71874,0,0,0,0,0,0,0,3,142.65,7.59,55.69,5.97,2.93,12.60,100728,15.48,23.70,17,0,0,1,0
71923,0,0,0,0,0,0,0,3,142.47,7.89,55.63,6.98,3.43,13.31,100732,15.73,23.70,21,0,0,1,0
71967,0,0,0,0,0,0,0,3,142.35,8.12,55.59,4.97,1.46,13.01,100725,16.48,23.70,21,0,0,1,0
72018,0,0,0,0,0,0,0,3,142.11,8.64,55.70,6.31,2.60,12.97,100732,15.48,23.70,25,0,0,1,0
72082,0,0,0,0,0,0,0,3,142.07,9.18,56.21,4.34,1.95,13.31,100725,15.90,23.70,30,0,0,1,0
72130,0,0,0,0,0,0,0,3,141.82,10.07,56.45,2.88,4.80,14.90,100736,15.14,23.70,30,0,0,1,0
72178,0,0,0,0,0,0,0,3,141.73,11.75,57.23,1.95,6.18,17.13,100735,15.90,23.70,36,0,0,1,0
72226,0,0,0,0,0,0,0,3,141.44,14.22,58.10,6.53,8.50,21.40,100726,16.23,23.70,41,0,0,1,0
72274,0,0,0,0,0,0,0,3,141.06,16.75,59.26,7.43,4.85,16.19,100725,15.98,23.70,35,0,0,1,0
72324,0,0,0,0,0,0,0,3,140.56,19.63,60.26,11.86,2.70,14.37,100725,16.31,23.70,33,0,0,1,0
72370,0,0,0,0,0,0,0,3,139.63,22.56,60.52,8.86,4.32,14.86,100728,16.48,23.70,39,0,0,0,0
72418,0,0,0,0,0,0,0,3,138.28,26.08,59.78,10.55,2.19,13.99,100726,16.06,23.70,43,0,4,0,0
72482,0,0,0,0,0,0,0,3,135.59,30.70,57.12,1.47,-2.49,14.78,100723,16.23,23.70,42,0,0,0,0
72528,0,0,0,0,0,0,0,3,139.66,34.81,54.98,14.85,5.12,14.06,100735,16.23,23.70,47,0,0,0,0
72578,0,0,0,0,0,0,0,3,143.72,39.40,50.56,15.12,11.81,16.27,100736,15.64,23.70,52,0,0,0,0
72625,0,0,0,0,0,0,0,3,144.87,41.20,48.67,4.71,7.99,19.90,100726,15.98,23.70,44,1,0,0,0
72674,0,0,0,0,0,0,0,3,141.26,43.55,46.36,2.66,-10.34,6.41,100729,16.06,23.70,36,0,3,0,0
72722,0,0,0,0,0,0,0,3,147.40,45.96,43.61,7.50,-3.91,10.93,100735,15.39,23.70,35,0,98,0,0
72767,0,0,0,0,0,0,0,3,145.92,47.37,42.25,4.90,16.31,8.15,100732,15.22,23.70,36,2,1,0,0
72818,0,0,0,0,0,0,0,3,135.76,48.62,41.31,-4.17,2.01,8.26,100729,15.98,23.70,26,0,0,0,0
72882,0,0,0,0,0,0,0,3,127.99,49.35,40.61,-3.94,-4.05,10.76,100730,15.90,23.70,24,1,0,0,0
72929,0,0,0,0,0,0,0,3,122.52,50.00,39.44,-4.38,-5.75,7.74,100730,15.64,23.70,30,0,0,0,0
72978,0,0,0,0,0,0,0,3,119.14,51.03,37.30,-6.51,-9.10,0.72,100725,15.73,23.80,23,0,0,0,0
73023,0,0,0,0,0,0,0,3,120.50,51.38,36.80,-9.58,-5.12,-4.49,100731,15.98,23.70,28,0,0,0,0
73074,0,0,0,0,0,0,0,3,122.45,50.89,37.51,-12.85,-9.09,4.56,100726,16.56,23.70,27,0,0,0,0
73122,0,0,0,0,0,0,0,3,124.06,51.07,37.75,-1.33,-16.68,1.99,100732,15.48,23.70,16,0,7,0,0
73170,0,0,0,0,0,0,0,3,125.77,50.63,38.23,6.28,-7.14,-15.17,100730,15.98,23.70,7,0,0,0,0
73235,0,0,0,0,0,0,0,1,128.17,48.20,40.78,5.16,1.98,13.73,100726,16.06,23.70,7,0,1,0,0
73279,0,0,0,0,0,0,0,1,129.67,47.17,41.94,12.14,-2.64,5.32,100726,16.06,23.70,6,0,1,0,0
73327,0,0,0,0,0,0,0,1,130.27,46.28,42.62,7.90,-1.97,7.08,100733,15.73,23.70,6,0,0,0,0
73378,0,0,0,0,0,0,0,1,130.63,45.45,43.18,1.24,-0.03,4.54,100729,16.06,23.70,1,0,0,0,0
73426,0,0,0,0,0,0,0,1,130.65,44.80,43.50,-1.69,1.59,-2.11,100725,15.90,23.70,6,0,0,0,0
73474,0,0,0,0,0,0,0,1,130.45,44.33,43.68,-1.65,5.04,-1.67,100730,15.98,23.70,1,0,0,0,0
73523,0,0,0,0,0,0,0,1,129.97,44.57,43.19,-2.24,5.60,1.82,100729,15.90,23.80,0,0,98,0,0
73567,0,0,0,0,0,0,0,1,129.52,45.40,42.26,0.32,1.81,-1.35,100738,16.31,23.70,2,0,100,0,0
73634,0,0,0,0,0,0,0,1,129.19,46.13,41.74,3.41,0.15,-0.30,100730,16.06,23.80,0,0,105,0,0
73681,0,0,0,0,0,0,0,1,128.68,46.71,41.50,3.89,1.75,3.17,100733,15.81,23.70,2,0,64,0,0
73735,0,0,0,0,0,0,0,1,127.92,47.29,41.21,3.13,3.74,5.90,100729,16.31,23.70,0,0,24,0,0
73777,0,0,0,0,0,0,0,1,127.13,48.06,40.66,1.90,2.69,5.29,100722,16.48,23.80,0,0,32,0,0
73823,0,0,0,0,0,0,0,1,126.53,48.66,40.25,0.44,0.53,6.36,100735,15.39,23.70,0,1,23,0,0
73871,0,0,0,0,0,0,0,1,125.74,49.02,39.96,0.72,0.12,7.44,100725,15.90,23.70,0,0,40,0,0
73921,0,0,0,0,0,0,0,1,124.79,48.25,40.39,3.11,3.67,11.75,100733,16.23,23.70,0,0,52,0,0
73969,0,0,0,0,0,0,0,1,123.64,47.96,40.29,7.72,0.12,8.83,100735,15.90,23.70,1,0,44,0,0
74034,0,0,0,0,0,0,0,1,122.83,47.72,40.32,9.16,-6.29,5.11,100730,16.23,23.80,0,1,46,0,0
74079,0,0,0,0,0,0,0,1,121.30,47.10,40.26,4.07,-7.52,5.82,100739,15.39,23.80,0,2,41,0,0
74127,0,0,0,0,0,0,0,1,119.35,46.21,40.08,8.28,-13.05,4.01,100731,15.64,23.70,0,0,55,0,0
74177,0,0,0,0,0,0,0,1,117.09,44.34,40.91,16.96,-15.01,7.76,100728,16.31,23.70,0,3,105,0,0
74225,0,0,0,0,0,0,0,1,115.13,42.76,41.80,11.58,-4.92,11.39,100720,16.48,23.70,0,1,63,0,0
74273,0,0,0,0,0,0,0,1,113.32,41.98,42.22,10.85,-8.67,5.15,100726,16.23,23.70,0,2,63,0,0
74321,0,0,0,0,0,0,0,1,110.60,41.49,42.51,10.43,-12.32,10.24,100730,16.31,23.70,0,0,72,0,0
74370,0,0,0,0,0,0,0,1,107.19,41.06,42.56,5.65,-8.86,9.60,100728,16.73,23.70,0,1,110,0,0
74435,0,0,0,0,0,0,0,1,103.46,41.33,42.22,6.44,-7.05,11.20,100723,16.23,23.70,1,0,106,0,0
74479,0,0,0,0,0,0,0,1,100.99,42.52,41.43,1.45,-5.98,10.23,100728,15.90,23.70,0,4,103,0,0
74527,0,0,0,0,0,0,0,1,99.02,43.76,41.24,-2.43,-4.13,12.71,100720,16.73,23.70,2,0,62,0,0
74577,0,0,0,0,0,0,0,1,96.92,44.25,41.90,-1.01,0.07,18.64,100730,16.31,23.80,0,1,34,0,0
74623,0,0,0,0,0,0,0,1,95.11,44.11,42.71,-1.95,-1.46,15.42,100725,15.73,23.80,0,0,36,0,0
74672,0,0,0,0,0,0,0,1,89.85,42.95,44.49,-1.05,4.22,24.97,100735,15.48,23.80,0,0,20,0,0
74718,0,0,0,0,0,0,0,1,80.40,41.59,46.13,11.92,3.04,18.05,100745,14.72,23.80,0,0,20,0,0
74786,0,0,0,0,0,0,0,1,58.39,40.77,47.25,28.89,-3.61,23.43,100731,15.64,23.80,0,0,19,0,0
74837,0,0,0,0,0,0,0,1,38.65,41.01,47.22,27.61,-17.18,9.75,100738,16.06,23.80,0,0,22,0,0
74883,0,0,0,0,0,0,0,1,20.34,40.59,47.56,10.03,-23.72,6.00,100731,15.73,23.80,1,0,24,0,0
74951,0,0,0,0,0,0,0,2,9.74,39.85,48.30,15.15,-18.50,2.35,100735,15.64,23.80,0,2,16,0,0
74975,0,0,0,0,0,0,0,2,-5.22,39.20,49.34,20.05,-17.21,0.30,100731,15.64,23.80,2,0,24,0,0
75023,0,0,0,0,0,0,0,2,-18.97,38.61,50.50,19.46,-14.59,1.73,100729,16.31,23.80,0,0,21,0,0
75071,0,0,0,0,0,0,0,2,-27.68,37.70,51.87,17.48,-5.83,2.46,100732,15.39,23.80,0,2,17,0,0
75119,0,0,0,0,0,0,0,2,-31.79,37.18,52.60,11.53,-8.18,10.33,100735,15.64,23.80,1,1,20,0,0
75186,0,0,0,0,0,0,0,2,-34.03,37.09,52.79,10.51,-7.94,12.93,100728,16.06,23.80,0,0,18,0,0
75234,0,0,0,0,0,0,0,2,-35.75,37.46,52.48,8.80,-3.44,12.94,100731,15.73,23.80,0,2,18,0,0
75281,0,0,0,0,0,0,0,2,-37.34,38.17,51.81,3.76,4.33,14.49,100728,16.06,23.80,0,0,22,0,0
75329,0,0,0,0,0,0,0,2,-38.65,38.97,51.02,-3.72,2.00,17.97,100732,16.48,23.80,0,1,16,0,0
75377,0,0,0,0,0,0,0,2,-39.16,39.45,50.54,-7.86,9.89,25.31,100722,16.31,23.80,0,0,16,0,0
75423,0,0,0,0,0,0,0,2,-39.20,39.79,50.18,-5.47,10.36,12.80,100723,16.06,23.80,2,0,16,0,0
75472,0,0,0,0,0,0,0,2,-39.29,40.16,49.74,-5.56,-1.70,16.62,100725,16.31,23.80,0,0,11,0,0
75521,0,0,0,0,0,0,0,2,-39.37,40.34,49.49,6.33,-12.14,20.47,100731,15.81,23.80,0,1,11,0,0
75582,0,0,0,0,0,0,0,2,-39.54,40.30,49.56,24.11,-7.67,21.55,100726,16.06,23.80,1,1,11,0,0
75631,0,0,0,0,0,0,0,2,-39.57,40.00,49.93,29.67,1.47,28.23,100725,16.06,23.80,4,0,14,0,0
75683,0,0,0,0,0,0,0,2,-39.87,40.10,49.86,10.80,-15.06,23.50,100731,16.48,23.80,0,0,0,0,0
75729,0,0,0,0,0,0,0,2,-39.41,39.46,50.52,0.38,-7.15,58.79,100731,16.23,23.80,4,1,0,0,0
75778,0,0,0,0,0,0,0,2,-38.41,38.43,51.55,11.50,4.90,34.92,100722,16.48,23.80,8,0,0,0,0
75828,0,0,0,0,0,0,0,2,-37.91,37.91,52.02,15.38,-9.80,24.88,100722,15.81,23.80,0,2,0,0,0
75873,0,0,0,0,0,0,0,2,-37.67,37.60,52.29,11.07,-12.40,27.55,100722,16.48,23.80,6,0,0,0,0
75937,0,0,0,0,0,0,0,2,-38.06,37.85,52.04,3.36,-10.17,27.41,100728,16.06,23.80,1,1,2,0,0
75985,0,0,0,0,0,0,0,2,-39.62,39.37,50.54,-3.82,-8.72,25.96,100728,15.73,23.80,2,0,0,0,0
76031,0,0,0,0,0,0,0,2,-41.53,40.92,48.56,-12.41,-5.30,20.20,100732,15.64,23.80,0,0,0,0,0
76079,0,0,0,0,0,0,0,2,-43.34,42.55,46.38,-12.98,-7.58,22.87,100728,16.23,23.80,0,0,0,0,0
76127,0,0,0,0,0,0,0,2,-45.35,44.39,43.98,8.02,-0.74,30.03,100722,16.73,23.80,0,1,0,0,0
76174,0,0,0,0,0,0,0,2,-46.11,44.88,42.89,18.15,0.43,22.28,100723,16.31,23.80,0,0,0,0,0
76225,0,0,0,0,0,0,0,2,-45.33,42.81,44.12,-4.94,8.54,25.28,100728,16.23,23.80,0,1,0,0,0
76273,0,0,0,0,0,0,0,2,-43.95,41.30,45.41,-3.49,16.23,23.10,100728,15.98,23.80,2,0,0,0,0
76337,0,0,0,0,0,0,0,2,-42.88,40.53,45.76,10.35,-5.81,14.88,100732,16.23,23.80,3,0,4,0,0
76385,0,0,0,0,0,0,0,2,-42.54,40.78,45.04,38.14,-24.60,-0.11,100713,16.82,23.80,7,0,4,0,0
76433,0,0,0,0,0,0,0,2,-44.48,42.46,44.44,12.38,-20.54,-3.38,100726,15.73,23.80,6,0,4,0,0
76478,0,0,0,0,0,0,0,2,-45.60,43.74,43.45,1.22,-10.69,2.78,100728,16.23,23.80,12,0,3,0,0
76529,0,0,0,0,0,0,0,2,-46.94,45.41,43.01,31.83,-2.12,6.79,100726,16.23,23.80,8,2,7,0,0
76577,0,0,0,0,0,0,0,2,-48.19,46.87,42.13,17.20,-7.12,12.22,100728,15.81,23.80,7,0,12,0,0
76623,0,0,0,0,0,0,0,2,-49.85,48.74,40.68,8.35,-11.94,12.42,100728,15.98,23.80,4,1,0,0,0
76672,0,0,0,0,0,0,0,2,-50.98,49.65,39.71,-0.59,-7.22,15.01,100728,16.23,23.80,2,0,0,0,0
76737,0,0,0,0,0,0,0,2,-51.77,50.46,39.00,1.35,-6.13,9.46,100726,16.23,23.80,0,1,0,0,0
76786,0,0,0,0,0,0,0,2,-52.63,51.12,38.34,-3.76,-2.73,16.02,100722,16.48,23.80,2,0,0,0,0
76833,0,0,0,0,0,0,0,2,-53.52,51.53,37.78,-11.45,7.19,20.45,100726,16.48,23.80,0,4,0,0,0
76881,0,0,0,0,0,0,0,2,-54.52,52.27,36.73,-2.90,9.71,12.29,100725,16.23,23.80,0,0,2,0,0
76929,0,0,0,0,0,0,0,2,-55.01,52.62,36.07,12.56,10.30,13.39,100728,15.98,23.80,0,0,136,0,0
76977,0,0,0,0,0,0,0,2,-54.52,51.83,36.48,16.53,7.38,3.53,100725,16.23,23.80,0,0,92,0,0
77023,0,0,0,0,0,0,0,2,-53.68,50.38,37.32,18.12,2.02,2.13,100726,16.23,23.80,6,0,86,0,0
77072,0,0,0,0,0,0,0,2,-52.46,48.68,38.35,3.48,-13.45,6.69,100728,16.23,23.80,11,0,90,0,0
77135,0,0,0,0,0,0,0,2,-51.83,47.24,38.96,-0.57,-27.27,-3.94,100723,16.31,23.80,11,0,60,0,0
77186,0,0,0,0,0,0,0,2,-50.44,45.12,41.02,6.73,-14.03,9.11,100728,16.31,23.80,12,0,64,0,0
77230,0,0,0,0,0,0,0,2,-48.37,43.96,43.23,15.64,1.03,14.40,100728,16.06,23.80,7,0,44,0,0
77280,0,0,0,0,0,0,0,2,-46.66,42.90,44.89,14.69,-10.18,8.36,100725,16.06,23.80,4,0,40,0,0
77330,0,0,0,0,0,0,0,2,-45.26,41.71,46.14,10.09,-11.82,6.38,100729,16.23,23.80,0,0,9,0,0
77377,0,0,0,0,0,0,0,2,-44.71,41.24,46.00,5.23,-14.42,0.03,100733,15.81,23.80,2,0,0,0,0
77427,0,0,0,0,0,0,0,2,-45.21,41.65,44.83,0.52,-26.24,-6.60,100728,16.06,23.80,2,0,0,0,0
77471,0,0,0,0,0,0,0,2,-46.95,43.10,43.88,-0.13,-4.66,12.62,100726,16.31,23.80,0,0,0,0,0
77535,0,0,0,0,0,0,0,2,-48.22,42.32,42.72,-4.87,12.24,19.89,100726,16.48,23.80,0,1,0,0,0
77583,0,0,0,0,0,0,0,2,-46.40,41.31,44.24,12.07,18.53,-15.08,100726,16.23,23.80,0,0,1,0,0
77631,0,0,0,0,0,0,0,2,-44.53,39.72,47.62,48.10,12.22,40.50,100726,15.81,23.80,0,0,0,0,0
77681,0,0,0,0,0,0,0,2,-45.51,40.31,46.14,27.94,-18.17,4.23,100723,16.23,23.80,0,0,0,0,0
77730,0,0,0,0,0,0,0,2,-47.90,42.63,44.04,6.05,-25.36,3.74,100732,16.48,23.80,1,0,0,0,0
77777,0,0,0,0,0,0,0,2,-49.10,44.03,43.14,21.93,-18.36,-3.03,100722,16.98,23.80,4,0,0,0,0
