relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
3128689,1,0,0,0,0,0,0,-48.38,40.52,46.52,10.72,1.79,10.85,101190,-22.71,21.8,1,9,0,0,0
3128737,1,0,0,0,0,0,0,-48.84,42.2,45.37,37.53,8.16,10.01,101193,-22.96,21.8,0,12,0,0,0
3128785,1,0,0,0,0,0,0,-50.57,44.09,43.84,30.28,-11.7,-4.06,101197,-23.13,21.8,0,12,0,0,0
3128833,1,0,0,0,0,0,0,-52.72,45.49,41.49,0.21,-19.38,4.7,101201,-23.46,21.8,2,11,0,0,0
3128880,1,0,0,0,0,0,0,-54.73,47.89,39.01,3.09,-12.99,-12.16,101198,-22.96,21.8,1,12,0,0,0
3128929,1,0,0,0,0,0,0,-55.85,49.67,37.61,17.28,-12.55,-0.67,101206,-23.38,21.8,4,11,2,0,0
3128977,1,0,0,0,0,0,0,-56.21,50.46,37.26,12.84,-6.63,1.94,101193,-22.63,21.8,4,12,2,0,0
3129040,1,0,0,0,0,0,0,-56.93,51.39,36.49,9.95,-4.03,-2.03,101194,-22.63,21.8,3,16,0,0,0
3129089,1,0,0,0,0,0,0,-57.65,52.11,35.83,1.75,-11.24,2.58,101193,-22.8,21.8,2,11,0,0,0
3129137,1,0,0,0,0,0,0,-58.15,52.77,35.55,6.94,-11.34,3.89,101197,-22.96,21.8,2,7,0,0,0
3129185,1,0,0,0,0,0,0,-58.11,53.31,35.58,-1.82,0.24,9.37,101198,-22.96,21.8,0,13,0,0,0
3129233,1,0,0,0,0,0,0,-58.41,54.39,34.95,-10.3,7.06,18.95,101198,-23.22,21.8,0,14,0,0,0
3129281,1,0,0,0,0,0,0,-58.44,55.24,34.35,0.06,10.67,25.63,101200,-23.22,21.8,0,14,0,0,0
3129329,1,0,0,0,0,0,0,-58.61,55.4,34.2,19.16,7.94,13.18,101200,-22.88,21.8,0,12,2,0,0
3129393,1,0,0,0,0,0,0,-57.66,53.84,35.64,26.24,28,-6.13,101198,-23.13,21.8,0,12,0,0,0
3129440,1,0,0,0,0,0,0,-57.3,51.64,37.29,10.49,9.09,-10.52,101195,-22.88,21.8,3,11,1,0,0
3129488,1,0,0,0,0,0,0,-57.76,49.55,38.39,5.46,-19.38,-6.59,101188,-22.88,21.8,5,9,1,0,0
3129537,1,0,0,0,0,0,0,-57.61,45.54,40.33,-0.21,-17.49,-17.64,101191,-22.38,21.8,2,9,0,0,0
3129585,1,0,0,0,0,0,0,-58.26,43.28,41.25,-0.53,-5.16,6.21,101193,-22.63,21.8,2,14,0,0,0
3129633,1,0,0,0,0,0,0,-58.6,41.57,41.15,7.08,0.11,2.6,101193,-22.63,21.8,0,16,0,0,0
3129681,1,0,0,0,0,0,0,-58.13,40.94,40.79,6.45,-4.5,-9.63,101190,-22.63,21.8,0,16,1,0,0
3129729,1,0,0,0,0,0,0,-57.95,41.31,40,1.64,-3.38,-11.2,101190,-23.22,21.8,0,10,0,0,0
3129793,1,0,0,0,0,0,0,-58.5,42.55,38.28,1.36,-7.53,-4.75,101188,-22.96,21.8,0,12,0,0,0
3129841,1,0,0,0,0,0,0,-58.57,43.53,37.51,-0.79,-14.91,-0.01,101200,-22.63,21.8,0,16,0,0,0
3129889,1,0,0,0,0,0,0,-57.5,43.41,38.98,2.09,-6.32,7.7,101201,-22.63,21.8,0,14,0,0,0
3129936,1,0,0,0,0,0,0,-55.07,42.15,42.15,3.23,-0.55,-1.41,101198,-22.96,21.8,0,14,0,0,0
3129985,1,0,0,0,0,0,0,-52.23,41.42,44.88,7.28,10.05,5.63,101191,-22.8,21.8,0,12,0,0,0
3130033,1,0,0,0,0,0,0,-50.43,41.95,45.68,37.64,16.94,18.24,101194,-22.96,21.8,0,13,2,0,0
3130082,1,0,0,0,0,0,0,-49.53,42.57,45.87,26.75,-10.19,8.21,101207,-24.47,21.8,1,16,0,0,0
3130129,1,0,0,0,0,0,0,-51.08,45.52,43.39,-7.65,-17.95,17.43,101200,-23.22,21.8,0,12,0,0,0
3130192,1,0,0,0,0,0,0,-54.87,48.24,39.77,-2.86,-12.86,-9.84,101201,-23.22,21.8,3,14,0,0,0
3130241,1,0,0,0,0,0,0,-56.73,50.24,37.41,33.18,8.16,-10.61,101185,-22.3,21.8,8,10,2,0,0
3130288,1,0,0,0,0,0,0,-56.9,51.23,36.63,15.22,1.85,6.3,101198,-23.22,21.8,1,16,0,0,0
3130337,1,0,0,0,0,0,0,-57.87,53.28,34.97,-3.37,-12.05,0,101203,-23.71,21.8,2,16,0,0,0
3130385,1,0,0,0,0,0,0,-59.45,54.93,33.36,0,-16.3,3.81,101198,-23.22,21.8,0,14,0,0,0
3130433,1,0,0,0,0,0,0,-60.15,56.29,32.48,-4.1,6.34,8.98,101200,-23.71,21.8,0,16,0,0,0
3130480,1,0,0,0,0,0,0,-60.9,57.7,31.45,-16.37,13.62,12.71,101198,-23.63,21.8,0,12,0,0,0
3130529,1,0,0,0,0,0,0,-60.92,58.44,30.97,-7.01,18.6,16.55,101198,-23.22,21.8,0,15,0,0,0
3130593,1,0,0,0,0,0,0,-60.46,58.7,30.93,10.8,19.12,7.88,101197,-23.13,21.8,2,11,2,0,0
3130641,1,0,0,0,0,0,0,-58.72,57.03,32.57,21.07,27.15,-6.19,101201,-23.22,21.8,1,14,0,0,0
3130689,1,0,0,0,0,0,0,-57.42,55.35,33.97,6.35,-5.98,-6.82,101196,-23.22,21.8,0,10,0,0,0
3130736,1,0,0,0,0,0,0,-56.47,52.41,35.31,1.75,-21.12,-7.64,101198,-23.22,21.8,0,16,0,0,0
3130784,1,0,0,0,0,0,0,-54.48,49.13,37.44,-1.4,-8.89,-9.61,101197,-23.38,21.8,4,14,0,0,0
3130833,1,0,0,0,0,0,0,-53.62,46.87,38.24,11.22,-0.31,-1.38,101193,-23.22,21.8,0,12,0,0,0
3130881,1,0,0,0,0,0,0,-52.59,45.51,38.97,14.47,-6.7,-1.57,101197,-23.22,21.8,6,12,0,0,0
3130928,1,0,0,0,0,0,0,-51.67,44.18,39.03,6.16,-12.44,-6.17,101193,-23.05,21.8,4,12,1,0,0
3130993,1,0,0,0,0,0,0,-51.42,43.64,38.24,1.01,-6.81,-6.74,101190,-22.88,21.8,0,17,0,0,0
3131042,1,0,0,0,0,0,0,-52.09,44.63,36.33,-3.51,-4.81,-6.43,101198,-23.46,21.8,0,16,0,0,0
3131088,1,0,0,0,0,0,0,-53.03,45.96,34.92,-6.36,-5.08,-4.3,101197,-23.22,21.8,0,16,2,0,0
3131137,1,0,0,0,0,0,0,-53.67,46.79,35.34,4.37,3.92,25.06,101197,-22.63,21.8,0,16,0,0,0
3131185,1,0,0,0,0,0,0,-52.4,45.8,38.28,-1.44,8.56,-4.71,101190,-22.8,21.8,0,14,0,0,0
3131232,1,0,0,0,0,0,0,-50.75,44.59,41.11,3.54,18.54,4.9,101200,-22.63,21.8,0,16,0,0,0
3131280,1,0,0,0,0,0,0,-50.2,45.66,41.2,28.04,17.4,7.27,101201,-23.22,21.8,0,16,0,0,0
3131345,1,0,0,0,0,0,0,-49.67,45.75,42.06,3.3,-15.93,11.18,101197,-23.38,21.8,4,11,0,0,0
3131392,1,0,0,0,0,0,0,-51.46,47.93,39.58,-3.28,-23.19,-1.47,101196,-22.8,21.8,4,11,0,0,0
3131440,1,0,0,0,0,0,0,-52.29,49.04,38.2,13.43,-4.24,-13.79,101190,-22.8,21.8,3,13,0,0,0
3131488,1,0,0,0,0,0,0,-53.2,49.83,37.15,23.71,2.32,1.1,101194,-23.05,21.8,8,14,0,0,0
3131536,1,0,0,0,0,0,0,-54.05,51.32,36.16,9.69,-0.44,1.09,101198,-22.8,21.8,1,16,2,0,0
3131584,1,0,0,0,0,0,0,-55.5,52.95,34.68,1.04,-11.22,-1.25,101209,-23.88,21.8,3,16,0,0,0
3131632,1,0,0,0,0,0,0,-56.85,54.14,33.65,-2.3,-3.88,4.68,101198,-23.05,21.8,0,16,0,0,0
3131682,1,0,0,0,0,0,0,-58.61,55.88,32.21,-9.09,6.08,8.97,101198,-23.63,21.8,0,15,0,0,0
3131744,1,0,0,0,0,0,0,-60.1,57.59,30.91,-15.37,16.37,11.06,101197,-23.22,21.8,4,12,1,0,0
3131792,1,0,0,0,0,0,0,-60.95,59.05,29.84,-4.97,17.92,9.5,101198,-23.22,21.8,1,14,0,0,0
3131841,1,0,0,0,0,0,0,-60.51,59.01,30.13,15.99,21.06,2.46,101198,-23.22,21.8,0,15,0,0,0
3131888,1,0,0,0,0,0,0,-58.21,56.8,32.34,23.34,27.1,-0.3,101204,-23.22,21.8,4,12,0,0,0
3131936,1,0,0,0,0,0,0,-57.53,56.2,32.74,-1.43,-22.22,-12.82,101206,-23.71,21.8,0,11,0,0,0
3131984,1,0,0,0,0,0,0,-54.56,52.16,35.96,4.71,-23.94,4.91,101198,-23.38,21.8,6,16,0,0,0
3132032,1,0,0,0,0,0,0,-51.64,48.03,39.16,6.02,-8.32,-4.4,101198,-23.71,21.8,12,11,0,0,0
3132080,1,0,0,0,0,0,0,-50.08,44.89,40.75,16.41,-2.77,5.12,101204,-23.63,21.8,8,13,2,0,0
3132144,1,0,0,0,0,0,0,-48.35,42.84,41.5,12.92,-4.03,0.56,101201,-23.63,21.8,12,10,0,0,0
3132192,1,0,0,0,0,0,0,-46.84,41.1,42.52,0.06,-10.62,-0.27,101201,-23.46,21.8,4,12,0,0,0
3132240,1,0,0,0,0,0,0,-46.52,40.57,42.5,-5.1,-10.09,0.61,101203,-23.63,21.8,0,14,0,0,0
3132288,1,0,0,0,0,0,0,-47.29,41.76,41.28,-8.28,-11.79,-2.7,101206,-23.63,21.8,0,16,0,0,0
3132336,1,0,0,0,0,0,0,-48.43,42.97,39.97,-3.12,-0.81,0.6,101201,-23.46,21.8,2,9,0,0,0
3132385,1,0,0,0,0,0,0,-48.57,43.5,40.21,7.74,10.05,20.57,101204,-23.63,21.8,0,11,1,0,0
3132432,1,0,0,0,0,0,0,-46.63,41.73,43.81,5.55,5.49,-2.07,101207,-23.97,21.8,2,11,1,0,0
3132480,1,0,0,0,0,0,0,-45.96,41.68,45.1,6.42,17.04,11.57,101198,-23.46,21.8,0,16,0,0,0
3132544,1,0,0,0,0,0,0,-46.2,42.58,44.55,27.82,8.65,12.74,101206,-23.63,21.8,4,12,1,0,0
3132592,1,0,0,0,0,0,0,-46.31,42.95,44.58,13.05,-19.67,-5.15,101203,-23.46,21.8,0,14,0,0,0
3132641,1,0,0,0,0,0,0,-48.98,45.83,41.56,-6.64,-26.85,-12.3,101203,-23.63,21.8,0,16,0,0,0
3132689,1,0,0,0,0,0,0,-52.1,49.08,38.18,24.3,-8.44,-14.46,101213,-24.38,21.9,4,12,0,0,0
3132736,1,0,0,0,0,0,0,-52.92,50.6,36.96,21.75,6.51,5.08,101204,-24.21,21.8,0,15,0,0,0
3132784,1,0,0,0,0,0,0,-53.67,51.28,36.14,4.3,-0.14,7.68,101206,-23.63,21.8,4,15,0,0,0
3132832,1,0,0,0,0,0,0,-55.12,52.58,34.7,-5.78,-9.98,4.99,101204,-23.71,21.8,2,15,0,0,0
3132896,1,0,0,0,0,0,0,-56.33,53.55,33.74,-5.04,-3.38,5.91,101200,-23.38,21.8,0,13,2,0,0
3132944,1,0,0,0,0,0,0,-57.51,54.67,32.98,-10.55,6.76,8,101212,-23.97,21.8,0,16,0,0,0
3132992,1,0,0,0,0,0,0,-57.95,55.46,32.68,-13.24,17.75,12.43,101203,-23.29,21.8,0,11,0,0,0
3133042,1,0,0,0,0,0,0,-58.09,56.21,32.3,3.18,16.71,7.06,101201,-23.38,21.9,0,17,0,0,0
3133088,1,0,0,0,0,0,0,-57.21,55.43,33.13,23.23,20.18,5.63,101201,-23.38,21.8,0,15,2,0,0
3133136,1,0,0,0,0,0,0,-55.04,53.05,35.31,14.97,20.61,-2.38,101204,-23.38,21.8,0,14,0,0,0
3133184,1,0,0,0,0,0,0,-54.05,52.47,35.58,2.58,-17.84,-14.73,101199,-23.46,21.8,0,11,0,0,0
3133232,1,0,0,0,0,0,0,-51.03,48.59,39.2,13.69,-13.13,7.82,101203,-23.13,21.9,2,11,0,0,0
3133296,1,0,0,0,0,0,0,-48.82,45.85,41.18,8.59,-1.07,-6.16,101201,-23.29,21.9,7,16,1,0,0
3133345,1,0,0,0,0,0,0,-47.17,43.22,42.14,6.05,5.53,9.08,101197,-23.63,21.8,4,16,0,0,0
3133392,1,0,0,0,0,0,0,-45.66,41.86,42.07,3.54,-5.52,1.18,101196,-23.05,21.9,3,19,0,0,0
3133440,1,0,0,0,0,0,0,-44.42,40.95,42.16,-1.36,-12.47,-5.07,101196,-23.46,21.9,5,16,0,0,0
3133488,1,0,0,0,0,0,0,-44.17,41.02,41.86,-1.02,-9.93,-2.86,101200,-23.13,21.9,0,20,0,0,0
3133536,1,0,0,0,0,0,0,-44.83,42.7,40.12,-3.46,-8.12,-7.19,101194,-23.29,21.9,0,18,0,0,0
3133584,1,0,0,0,0,0,0,-45.55,43.75,39.04,-2.72,-5.58,-3.32,101199,-22.88,21.8,0,17,0,0,0
3133632,1,0,0,0,0,0,0,-45.78,44.06,39.62,5,8.09,22.59,101196,-23.71,21.9,0,16,0,0,0
3133696,1,0,0,0,0,0,0,-44.69,42.69,42.76,5.34,4,-0.27,101201,-23.38,21.9,0,16,0,0,0
3133744,1,0,0,0,0,0,0,-44.75,42.98,43.78,14.42,21.64,11.36,101200,-23.05,21.9,2,12,0,0,0
3133792,1,0,0,0,0,0,0,-45.49,44.2,42.83,31.96,11.08,14.16,101199,-23.05,21.8,0,11,0,0,0
3133840,1,0,0,0,0,0,0,-45.96,44.76,42.24,8.12,-20.66,-12.07,101197,-23.71,21.9,1,11,1,0,0
3133888,1,0,0,0,0,0,0,-48.1,47.46,39.25,-3.91,-11.37,-8.8,101204,-23.46,21.9,4,11,1,0,0
3133936,1,0,0,0,0,0,0,-50.14,50.89,35.48,21.79,-7.25,-12,101203,-22.8,21.9,1,16,0,0,0
3133984,1,0,0,0,0,0,0,-50.93,51.62,35.03,18.35,-6.48,-0.32,101197,-23.13,21.9,4,13,2,0,0
3134032,1,0,0,0,0,0,0,-51.39,52.19,34.57,1.7,1.19,1.63,101197,-22.8,21.9,4,13,0,0,0
3134096,1,0,0,0,0,0,0,-52.42,53.27,33.41,-4.29,-9.67,-1.11,101197,-23.38,21.9,0,15,0,0,0
3134144,1,0,0,0,0,0,0,-53.27,53.82,33.41,-1.68,1.45,5.69,101204,-23.88,21.9,0,14,0,0,0
3134192,1,0,0,0,0,0,0,-54.71,55.02,32.65,-8.31,8.22,8.12,101197,-23.46,21.9,0,10,0,0,0
3134240,1,0,0,0,0,0,0,-55.68,55.86,32.3,-15.63,19.99,12.94,101199,-22.88,21.9,2,16,0,0,0
3134288,1,0,0,0,0,0,0,-56.55,57.14,31.24,-3.61,11.98,9.4,101201,-23.13,21.9,0,18,0,0,0
3134336,1,0,0,0,0,0,0,-56.69,57.41,31.03,15.24,11.21,5.86,101186,-23.29,21.9,0,15,0,0,0
3134384,1,0,0,0,0,0,0,-55.15,55.73,32.54,16.68,24.05,-3.14,101194,-23.13,21.9,0,10,0,0,0
3134448,1,0,0,0,0,0,0,-53.88,54.74,33.56,-9.1,3.23,-14.82,101199,-22.88,21.9,0,12,0,0,0
3134496,1,0,0,0,0,0,0,-50.17,51.08,35.94,6.89,-5.2,3.33,101190,-23.29,21.9,4,13,2,0,0
3134544,1,0,0,0,0,0,0,-46.72,48.24,37.42,11.7,-15.2,-14.23,101200,-23.05,21.9,4,15,0,0,0
3134592,1,0,0,0,0,0,0,-43.38,44.51,40.16,7.72,6.81,7.38,101200,-22.8,21.9,0,17,0,0,0
3134640,1,0,0,0,0,0,0,-41.39,43.39,39.97,8.26,4.54,1.55,101202,-23.29,21.9,0,14,2,0,0
3134688,1,0,0,0,0,0,0,-39.68,42.75,39.6,3.28,-2.34,-1.96,101199,-22.8,21.9,0,15,1,0,0
3134736,1,0,0,0,0,0,0,-38.38,42.3,39.5,-3.71,-4.79,-2.12,101199,-24.13,21.9,2,13,0,0,0
3134787,1,0,0,0,0,0,0,-38.1,43.62,38.03,-5.53,-8.99,-7.67,101200,-23.71,21.9,0,15,0,0,0
3134848,1,0,0,0,0,0,0,-38.48,45.18,36.81,-3.93,-11.93,-8.29,101204,-23.38,21.9,0,13,0,0,0
3134896,1,0,0,0,0,0,0,-40.15,46.11,37.21,3.15,-4.92,9.94,101196,-23.05,21.9,1,12,2,0,0
3134944,1,0,0,0,0,0,0,-40.24,45.48,38.62,0.43,8.23,7.58,101204,-23.29,21.9,0,14,0,0,0
3134992,1,0,0,0,0,0,0,-40.96,44.58,41.51,-4.92,14.75,3.08,101200,-23.71,21.9,2,10,0,0,0
3135040,1,0,0,0,0,0,0,-41.73,45.16,42.14,20.07,22.7,15.03,101204,-23.63,21.9,1,13,0,0,0
3135088,1,0,0,0,0,0,0,-42.51,46.33,41.44,36.23,-0.7,-4.99,101200,-23.97,21.9,1,16,0,0,0
3135136,1,0,0,0,0,0,0,-44.86,47.97,40.25,0.52,-17.4,13.12,101203,-24.13,21.9,1,16,0,0,0
3135184,1,0,0,0,0,0,0,-46.37,50.83,36.96,3.51,-16.77,-13.15,101207,-23.63,21.9,6,10,0,0,0
3135248,1,0,0,0,0,0,0,-46.86,52.35,34.67,25.43,-10.21,0.25,101215,-24.63,21.9,2,12,1,0,0
3135296,1,0,0,0,0,0,0,-46.62,51.56,35.53,12.85,-2.55,-4.44,101204,-23.88,21.9,2,11,1,0,0
3135344,1,0,0,0,0,0,0,-46.91,51.42,35.62,-0.5,-7.8,4.17,101203,-23.71,21.9,4,13,0,0,0
3135392,1,0,0,0,0,0,0,-48.22,51.84,35.39,-4.85,0.31,6.48,101206,-23.63,21.9,4,11,0,0,0
3135440,1,0,0,0,0,0,0,-49.83,52.76,34.78,-5.39,11.8,9.06,101207,-23.38,21.9,2,11,1,0,0
3135488,1,0,0,0,0,0,0,-51.47,53.82,34.08,-12.69,12.94,22.41,101204,-23.63,21.9,1,13,1,0,0
3135536,1,0,0,0,0,0,0,-52.49,54.85,33.49,-13.82,17.74,8.49,101203,-23.63,21.9,0,16,0,0,0
3135600,1,0,0,0,0,0,0,-52.77,55.39,32.96,3.14,9.83,6.58,101202,-23.71,21.9,0,16,0,0,0
3135648,1,0,0,0,0,0,0,-52,54.77,33.63,21.73,12.99,0.88,101197,-23.38,21.9,0,15,0,0,0
3135696,1,0,0,0,0,0,0,-50.44,53.29,35.03,22.24,12.7,-5.16,101202,-23.13,21.9,0,14,0,0,0
3135744,1,0,0,0,0,0,0,-48.52,51.46,36.61,2.67,-11.76,-0.48,101200,-23.63,21.9,4,12,0,0,0
3135793,1,0,0,0,0,0,0,-45.84,49.31,37.31,1.33,-25.88,1.07,101203,-23.29,21.9,0,13,0,0,0
3135840,1,0,0,0,0,0,0,-42.91,45.57,40.15,-0.8,0.68,2.24,101204,-22.88,21.9,3,16,0,0,0
3135888,1,0,0,0,0,0,0,-40.62,43.25,41.34,4.52,9.2,3.22,101193,-22.8,21.9,3,16,0,0,0
3135936,1,0,0,0,0,0,0,-38.81,42.07,41.77,8.21,3.36,2.74,101202,-23.38,21.9,6,13,0,0,0
3136000,1,0,0,0,0,0,0,-37.14,41.03,42.11,4.07,-4.53,5.05,101202,-23.05,21.9,0,16,0,0,0
3136048,1,0,0,0,0,0,0,-36.25,40.71,41.98,-4.71,-7.29,-0.77,101206,-23.88,21.9,0,16,0,0,0
3136096,1,0,0,0,0,0,0,-36.53,41.63,41.31,-6.35,-8.17,-6.81,101202,-23.55,21.9,0,8,1,0,0
3136144,1,0,0,0,0,0,0,-37.4,43.07,40.26,-7.32,-6.24,-4.61,101200,-23.71,21.9,0,18,0,0,0
3136192,1,0,0,0,0,0,0,-38.94,44.33,39.28,10.92,12.22,30.94,101212,-23.63,21.9,0,13,0,0,0
3136241,1,0,0,0,0,0,0,-38.83,44.04,39.61,3.5,1.1,5.04,101200,-23.29,21.9,0,11,0,0,0
3136288,1,0,0,0,0,0,0,-39.11,43.44,41.26,-0.43,8.24,0.47,101204,-23.88,21.9,0,10,2,0,0
3136336,1,0,0,0,0,0,0,-39.53,44.17,40.85,28.11,34.15,26.12,101200,-23.38,21.9,0,7,2,0,0
3136399,1,0,0,0,0,0,0,-40.73,45.55,40.52,27.6,-6.42,-15.86,101199,-23.05,21.9,2,11,0,0,0
3136449,1,0,0,0,0,0,0,-41.75,46.65,39.48,-8.52,-10.1,9.47,101206,-23.38,21.9,0,9,0,0,0
3136496,1,0,0,0,0,0,0,-44,51,34.7,6.18,-8.22,-15.73,101202,-23.63,21.9,2,9,0,0,0
3136544,1,0,0,0,0,0,0,-44.5,52.56,32.61,18.1,-7.5,2.57,101202,-23.13,21.9,5,11,1,0,0
3136592,1,0,0,0,0,0,0,-44.43,52.84,32.43,4.26,7.48,-1.49,101209,-23.55,21.9,4,12,0,0,0
3136640,1,0,0,0,0,0,0,-44.44,54.02,31.4,2.25,1.27,-1.1,101206,-23.63,21.9,4,11,2,0,0
3136688,1,0,0,0,0,0,0,-45.23,55.28,30.47,-4.96,-5.84,2.56,101203,-22.88,21.9,0,12,0,0,0
3136736,0,0,0,1,0,0,0,-46.7,56.44,30.03,-1.41,1.74,2.64,101203,-23.38,21.9,0,12,0,0,0
3136800,0,0,0,1,0,0,0,-48.69,57.86,29.33,-6.6,3.96,6.78,101202,-23.63,21.9,0,13,0,0,0
3136848,0,0,0,1,0,0,0,-50.49,59.16,28.44,-8.76,4.6,7.56,101197,-23.13,21.9,1,7,0,0,0
3136895,0,0,0,1,0,0,0,-51.83,60.31,27.48,0.16,7.36,7.89,101197,-23.63,21.9,4,11,0,0,0
3136943,0,0,0,1,0,0,0,-52.09,60.41,27.51,1.02,25.07,7.51,101202,-23.38,21.9,3,8,0,0,0
3136992,0,0,0,1,0,0,0,-50.92,59.73,28.37,17.22,36.66,1.65,101202,-23.63,21.9,0,6,0,0,0
3137040,0,0,0,1,0,0,0,-47.84,58.39,29.52,10.37,20.81,-6.11,101200,-23.55,21.9,6,2,0,0,0
3137088,0,0,0,1,0,0,0,-47.57,58.48,29.71,-1.04,-32.76,-9.61,101202,-23.05,21.9,4,5,0,0,0
3137152,0,0,0,1,0,0,0,-39.18,52.62,34.6,15.55,-4.09,-10.72,101191,-23.05,21.9,3,0,1,0,0
3137200,0,0,0,1,0,0,0,-37.04,49.77,37.37,6.41,9.7,10.24,101196,-23.13,21.9,5,3,2,0,0
3137247,0,0,0,1,0,0,0,-30.61,48.55,36.67,3.94,-2.84,-1.68,101200,-22.88,21.9,5,4,0,0,0
3137295,0,0,0,1,0,0,0,-26.01,48.84,35.45,3,-5.83,-11.41,101200,-22.88,21.9,8,1,12,0,0
3137344,0,0,0,1,0,0,0,-20.87,47.61,35.71,8.28,0.78,2.5,101196,-23.38,21.9,10,0,75,0,0
3137391,0,0,0,1,0,0,0,-16.05,47.01,36.39,10.3,4.95,-4.07,101189,-22.3,21.9,9,0,29,0,0
3137440,0,0,0,1,0,0,0,-11.89,45.95,38.12,4.92,-1.72,-1.74,101193,-22.8,21.9,7,0,35,0,0
3137487,0,0,0,1,0,0,0,-8.78,44.94,40.02,-8.89,-9.29,-0.61,101197,-23.29,21.9,8,0,28,0,0
3137551,0,0,0,1,0,0,0,-6.91,44.05,41.65,-13.2,-8.47,2.88,101193,-23.55,21.9,7,0,34,0,0
3137599,0,0,0,1,0,0,0,-4.42,44.01,41.97,-11.06,-1.08,-4.73,101194,-23.05,21.9,7,0,25,0,0
3137648,0,0,0,1,0,0,0,-0.92,45.09,40.67,-8.29,5.98,5.12,101191,-22.8,21.9,0,0,24,0,0
3137696,0,0,0,1,0,0,0,4.86,47.36,38.21,-4.58,9.72,-1.54,101199,-23.29,21.9,3,0,18,0,0
3137743,0,0,0,1,0,0,0,10.39,50.47,35.77,47.27,9.71,0.32,101194,-23.29,21.9,6,3,20,0,0
3137791,0,0,0,1,0,0,0,10.29,52.54,33.65,20.19,30.41,2.02,101202,-23.13,21.9,11,2,21,0,0
3137840,0,0,0,1,0,0,0,13.23,55.88,29.83,16.53,-2.82,0.92,101200,-22.88,21.9,11,0,40,0,0
3137888,0,0,0,1,0,0,0,19.18,58.94,26.06,6.16,-6.15,-7.79,101196,-23.05,21.9,11,0,18,0,0
3137952,0,0,0,1,0,0,0,10.42,61.72,23.9,-0.56,-11.88,-2.55,101196,-23.05,21.9,12,0,13,0,0
3137999,0,0,0,1,0,0,0,10.01,62.76,21.76,2.29,-3.93,4.1,101197,-23.97,21.9,18,0,16,0,0
3138047,0,0,0,1,0,0,0,8.77,64.16,20.73,-1.46,7.95,-10.37,101193,-23.13,21.9,24,0,14,0,0
3138096,0,0,0,1,0,0,0,5.64,64.86,19.7,-5.86,7.57,14.86,101196,-23.29,21.9,19,0,15,0,0
3138144,0,0,0,1,0,0,0,12.28,66.15,18.35,-7.2,2.08,2.12,101196,-23.13,21.9,16,0,12,0,0
3138191,0,0,0,1,0,0,0,17.8,66.65,17.86,-2.88,0.73,7.42,101193,-23.97,21.9,17,0,11,0,0
3138239,0,0,0,1,0,0,0,26.92,67.3,17.56,-4.17,1.73,3.45,101192,-22.8,21.9,21,3,10,0,0
3138287,0,0,0,1,0,0,0,35.61,67.96,17.63,-4,3.42,4.17,101190,-23.13,21.9,20,0,24,0,0
3138351,0,0,0,1,0,0,0,43.53,67.91,18.12,-4.58,6.98,7.43,101197,-23.05,21.9,13,0,23,0,0
3138399,0,0,0,1,0,0,0,50.28,67.7,18.57,-3.23,10.3,5.91,101197,-23.38,21.9,13,1,20,0,0
3138448,0,0,0,1,0,0,0,54.02,67.35,18.89,-2.16,15.06,6.61,101203,-23.8,21.9,20,0,20,0,0
3138495,0,0,0,1,0,0,0,59.4,67.25,19.46,13.83,21.11,6.99,101199,-23.05,21.9,25,0,23,0,0
3138544,0,0,0,1,0,0,0,67.94,67.16,20.37,45.81,24.27,7.52,101200,-23.8,21.9,24,1,28,0,0
3138592,0,0,0,1,0,0,0,76.65,67.96,19.93,49.27,10.42,13.01,101200,-23.97,21.9,11,0,21,0,0
3138639,0,0,0,1,0,0,0,76.51,68.35,18.76,8.8,2.82,8.8,101197,-22.8,21.9,18,0,101,0,0
3138705,0,0,0,1,0,0,0,79.66,68.25,18.24,-9.33,-15.12,8.54,101192,-22.71,21.9,9,3,51,0,0
3138751,0,0,0,1,0,0,0,75.74,64.07,21.72,-11.83,7.19,6.81,101194,-22.8,21.9,13,2,26,0,0
3138799,0,0,0,1,0,0,0,74.21,60.46,24.7,-11.66,-1.67,3.43,101192,-22.8,21.9,13,1,24,0,0
3138847,0,0,0,1,0,0,0,81.72,59.07,26.09,0.08,-12.65,-12.53,101194,-23.05,21.9,11,4,27,0,0
3138895,0,0,0,1,0,0,0,81.01,55.54,29.5,7.86,-16.56,5.64,101193,-22.88,21.9,10,2,32,0,0
3138947,0,0,0,1,0,0,0,80.29,52.16,33.5,8.68,-23.33,4.7,101197,-22.46,22,14,2,32,0,0
3138991,0,0,0,1,0,0,0,75.53,48.41,38.13,-10.53,-14.59,3.96,101195,-23.13,21.9,13,0,30,0,0
3139039,0,0,0,1,0,0,0,66.86,45.84,41.09,-11.99,-8.12,1.5,101186,-22.71,21.9,9,0,24,0,0
3139103,0,0,0,1,0,0,0,56.39,44.9,42.33,-16.52,-8.26,1.79,101192,-22.71,22,9,0,23,0,0
3139151,0,0,0,1,0,0,0,41.73,44.79,43.75,-7.5,-2.15,10.8,101193,-23.38,21.9,6,0,24,0,0
